,accuracy,loss,val_accuracy,val_loss
0,0.9444788694381714,0.17364805936813354,0.9484701752662659,0.11767379194498062
1,0.9479134678840637,0.1211208626627922,0.9485601186752319,0.09029616415500641
2,0.9476889371871948,0.11269032955169678,0.9582399129867554,0.08675076812505722
3,0.9483363628387451,0.1054559275507927,0.9498399496078491,0.08848126232624054
4,0.9487970471382141,0.10022855550050735,0.9670601487159729,0.07315389066934586
5,0.9504597187042236,0.09692680090665817,0.9495700001716614,0.0785936564207077
6,0.9492825269699097,0.09907989948987961,0.9450199604034424,0.08723827451467514
7,0.9509400129318237,0.0948510468006134,0.9572551250457764,0.07771328091621399
8,0.9564222693443298,0.08440423011779785,0.9455900192260742,0.08533602207899094
9,0.9602437615394592,0.07881664484739304,0.9736701250076294,0.06522927433252335
10,0.9604063034057617,0.07793230563402176,0.961775004863739,0.07141312956809998
11,0.9661113023757935,0.06957827508449554,0.9733601808547974,0.05821431055665016
12,0.9673800468444824,0.06791679561138153,0.9789451956748962,0.05010290816426277
13,0.9694940447807312,0.06435908377170563,0.970329999923706,0.058851540088653564
14,0.969952404499054,0.06342274695634842,0.976080060005188,0.05276414379477501
15,0.9737948179244995,0.05741433426737785,0.9866101145744324,0.03711320832371712
16,0.9792410731315613,0.047556307166814804,0.9853850603103638,0.03633365407586098
17,0.9792391061782837,0.047290317714214325,0.9888200163841248,0.02910330332815647
18,0.9820961952209473,0.04179590940475464,0.9817100167274475,0.04102025553584099
19,0.9834988117218018,0.03912350535392761,0.9751198291778564,0.05261649563908577
20,0.982109010219574,0.04153163731098175,0.990155041217804,0.024786802008748055
21,0.9846224784851074,0.0363805778324604,0.9867051839828491,0.031212015077471733
22,0.9869410395622253,0.031557973474264145,0.9896499514579773,0.025389069691300392
23,0.9870078563690186,0.03139405697584152,0.9893850684165955,0.025105731561779976
24,0.9877311587333679,0.029558692127466202,0.9788498878479004,0.048445288091897964
25,0.9872138500213623,0.030562222003936768,0.9864048957824707,0.030287522822618484
26,0.9884191155433655,0.028162898495793343,0.9915950298309326,0.022040512412786484
27,0.9872523546218872,0.03063296154141426,0.9930850863456726,0.01915457844734192
28,0.9891839623451233,0.026274826377630234,0.9933100342750549,0.018534308299422264
29,0.9892861843109131,0.026121485978364944,0.9866750240325928,0.03045714646577835
30,0.9887053370475769,0.027212155982851982,0.9909900426864624,0.02129196561872959
31,0.9893800616264343,0.025817746296525,0.9915798902511597,0.01947023533284664
32,0.9895501136779785,0.0256525706499815,0.9915350079536438,0.01894860528409481
33,0.9901801347732544,0.02410050854086876,0.984920084476471,0.03383699432015419
34,0.9911636114120483,0.021537380293011665,0.9944149851799011,0.015144148841500282
35,0.9893123507499695,0.026034899055957794,0.9930199980735779,0.017222166061401367
36,0.9900825619697571,0.02431357465684414,0.9841650724411011,0.0364186055958271
37,0.9904976487159729,0.023094316944479942,0.9923501014709473,0.018510838970541954
38,0.989692211151123,0.025532163679599762,0.9946550130844116,0.014550830237567425
39,0.9907777309417725,0.02285841293632984,0.9896949529647827,0.02326962910592556
40,0.9903414845466614,0.023607617244124413,0.9902947545051575,0.023540908470749855
41,0.990203857421875,0.023906029760837555,0.9854551553726196,0.032477132976055145
42,0.9901742339134216,0.024001937359571457,0.9919350743293762,0.019909165799617767
43,0.9910722970962524,0.021697811782360077,0.9908048510551453,0.020191440358757973
44,0.9906496405601501,0.022775186225771904,0.9911249876022339,0.020852701738476753
45,0.9905625581741333,0.022997839376330376,0.9904500246047974,0.021308336406946182
46,0.9908288717269897,0.022463161498308182,0.9949600696563721,0.013603543862700462
47,0.9903451204299927,0.023254767060279846,0.993369996547699,0.01597345620393753
48,0.9915308952331543,0.02066621370613575,0.9872698783874512,0.030132848769426346
49,0.9914681315422058,0.020852573215961456,0.9824099540710449,0.04866262897849083
50,0.9912171959877014,0.021447841078042984,0.9955849051475525,0.01209351234138012
51,0.9903398156166077,0.023585118353366852,0.9694851636886597,0.0927630066871643
52,0.9895963072776794,0.025434749200940132,0.994795024394989,0.014663186855614185
53,0.9912665486335754,0.021541554480791092,0.9887301921844482,0.024900805205106735
54,0.9914537072181702,0.020826097577810287,0.9928601980209351,0.016065509989857674
55,0.9917764067649841,0.01996500790119171,0.9827850461006165,0.04079373925924301
56,0.9915695786476135,0.020606447011232376,0.9917148947715759,0.018847748637199402
57,0.9919499158859253,0.019575048238039017,0.9927048683166504,0.016745930537581444
58,0.9916586875915527,0.02031915821135044,0.987975001335144,0.026476804167032242
59,0.9921409487724304,0.019519707188010216,0.9957351088523865,0.011868276633322239
60,0.9920534491539001,0.019196372479200363,0.9942300915718079,0.01380341686308384
61,0.991746723651886,0.020276207476854324,0.9892700910568237,0.023660359904170036
62,0.9916291832923889,0.020352663472294807,0.9911847710609436,0.018750404939055443
63,0.9914602041244507,0.02058691531419754,0.9934301972389221,0.014622182585299015
64,0.9917811751365662,0.019943950697779655,0.9855651259422302,0.0340191051363945
65,0.9915737509727478,0.02039395086467266,0.9947249293327332,0.012707858346402645
66,0.9921148419380188,0.019278839230537415,0.9941498637199402,0.014813574030995369
67,0.9920497536659241,0.019511129707098007,0.9858052134513855,0.03207137808203697
68,0.9926964044570923,0.018199488520622253,0.9955148696899414,0.01146095059812069
69,0.9922999739646912,0.018660638481378555,0.9918051958084106,0.01831846684217453
70,0.9920686483383179,0.01918773539364338,0.9891651272773743,0.023706646636128426
71,0.9923438429832458,0.01854592002928257,0.993215024471283,0.01589752361178398
