,accuracy,loss,val_accuracy,val_loss
0,0.9452840089797974,0.17643822729587555,0.9487300515174866,0.11661349982023239
1,0.9487036466598511,0.1215147152543068,0.9489549994468689,0.09658370912075043
2,0.9484670758247375,0.11353277415037155,0.9505550265312195,0.09368161857128143
3,0.9486278891563416,0.10740633308887482,0.9593849778175354,0.0752694308757782
4,0.9489311575889587,0.1011936143040657,0.9594498872756958,0.08730017393827438
5,0.9487086534500122,0.09906332939863205,0.953114926815033,0.09758561104536057
6,0.9509124159812927,0.09507473558187485,0.9664300680160522,0.06526079028844833
7,0.9533796310424805,0.08861787617206573,0.9730600118637085,0.06704237312078476
8,0.9524851441383362,0.08988844603300095,0.9381400346755981,0.1016702875494957
9,0.9573663473129272,0.08256541192531586,0.976600170135498,0.0634068101644516
10,0.9605333209037781,0.07971552014350891,0.9640699028968811,0.07034789770841599
11,0.9614713191986084,0.07623113691806793,0.9609951376914978,0.07320726662874222
12,0.9622800946235657,0.0754530131816864,0.9772950410842896,0.05434780940413475
13,0.9624050259590149,0.07560573518276215,0.972780168056488,0.05618846416473389
14,0.9694705009460449,0.06466926634311676,0.9468501806259155,0.10175691545009613
15,0.9696159958839417,0.06423827260732651,0.9741100072860718,0.05569882690906525
16,0.971013605594635,0.061944201588630676,0.9595202803611755,0.07071968168020248
17,0.973371148109436,0.05861403048038483,0.98499995470047,0.038867443799972534
18,0.97749263048172,0.05075030028820038,0.985095202922821,0.03913456201553345
19,0.9804009199142456,0.045559052377939224,0.9844849705696106,0.0379171147942543
20,0.9810125827789307,0.043957170099020004,0.9901649951934814,0.0277218259871006
21,0.9812113046646118,0.043396737426519394,0.9851351976394653,0.03527870401740074
22,0.9834922552108765,0.038776010274887085,0.9905649423599243,0.026076462119817734
23,0.9830677509307861,0.03976190462708473,0.9903349280357361,0.02559702657163143
24,0.9854422211647034,0.034672074019908905,0.9912550449371338,0.02347620204091072
25,0.9853087663650513,0.03511742502450943,0.9886699318885803,0.027582162991166115
26,0.985307514667511,0.03458902984857559,0.9878000020980835,0.028106624260544777
27,0.986794114112854,0.031957391649484634,0.9898549318313599,0.023944467306137085
28,0.9881240129470825,0.028805341571569443,0.9907200932502747,0.022735578939318657
29,0.9878650307655334,0.029294481500983238,0.9927550554275513,0.018626419827342033
30,0.9875952005386353,0.029791388660669327,0.9929950833320618,0.017639528959989548
31,0.9889202117919922,0.0270746611058712,0.9908950328826904,0.022860709577798843
32,0.9878363013267517,0.029253456741571426,0.9918050169944763,0.020440634340047836
33,0.9889273047447205,0.026994647458195686,0.9821751713752747,0.04525793716311455
34,0.9889703392982483,0.026658086106181145,0.9882048964500427,0.027257949113845825
35,0.9891564846038818,0.02662418596446514,0.9931299686431885,0.016842540353536606
36,0.9886711239814758,0.02746766246855259,0.9925050735473633,0.018540939316153526
37,0.9894887208938599,0.025534160435199738,0.993665337562561,0.016232548281550407
38,0.9891038537025452,0.02632955275475979,0.9934848546981812,0.016169115900993347
39,0.989788830280304,0.02493421360850334,0.9922751188278198,0.018251493573188782
40,0.9896337389945984,0.025117797777056694,0.9929651021957397,0.017502525821328163
41,0.9902104139328003,0.02410198748111725,0.9877249002456665,0.02853887714445591
42,0.9905253052711487,0.0232551209628582,0.9912749528884888,0.019899388775229454
43,0.9901654124259949,0.02399846538901329,0.9940250515937805,0.014824471436440945
44,0.9909186959266663,0.022185802459716797,0.9865100383758545,0.031477466225624084
45,0.990854024887085,0.02267461270093918,0.9715200662612915,0.07918527722358704
46,0.9891408085823059,0.026440652087330818,0.9892149567604065,0.025455769151449203
47,0.9897099137306213,0.025081444531679153,0.9944748878479004,0.01426782924681902
48,0.9895838499069214,0.025454696267843246,0.9921101331710815,0.017931150272488594
49,0.9896926879882812,0.025176221504807472,0.9852299690246582,0.03371209278702736
50,0.9900848865509033,0.02406040020287037,0.9918349981307983,0.01935635320842266
51,0.9897750616073608,0.02482210285961628,0.9952898025512695,0.013532722368836403
52,0.9906228184700012,0.022766996175050735,0.9914649724960327,0.019042478874325752
53,0.990570068359375,0.0229499414563179,0.9929000735282898,0.016760796308517456
54,0.9911267161369324,0.021842096000909805,0.9930951595306396,0.016368625685572624
55,0.9910925626754761,0.0218536164611578,0.9901654124259949,0.02275112457573414
56,0.9903387427330017,0.023558704182505608,0.992100179195404,0.018345562741160393
57,0.9907039999961853,0.022793052718043327,0.9927051067352295,0.017322193831205368
58,0.9912872910499573,0.021130412817001343,0.9938201904296875,0.01512108463793993
59,0.9907823204994202,0.022381173446774483,0.9876902103424072,0.030164295807480812
60,0.9909688234329224,0.021972952410578728,0.9937101602554321,0.015638357028365135
61,0.9900836944580078,0.024281011894345284,0.9947249889373779,0.014509881846606731
62,0.9908389449119568,0.02239600569009781,0.9946448802947998,0.013064258731901646
63,0.9914560914039612,0.0206434465944767,0.9910700917243958,0.02013425901532173
64,0.9914321303367615,0.02126694656908512,0.9888800382614136,0.025452829897403717
65,0.9912811517715454,0.021213525906205177,0.9823900461196899,0.04235701635479927
66,0.9908686280250549,0.022436384111642838,0.9910401105880737,0.02003958262503147
67,0.9919938445091248,0.01960214599967003,0.9929450750350952,0.015834802761673927
68,0.99192214012146,0.01952841877937317,0.985325038433075,0.03715914115309715
69,0.9918532967567444,0.02019972912967205,0.97194504737854,0.0867270827293396
70,0.9910275340080261,0.02180173434317112,0.9892198443412781,0.026608740910887718
71,0.9899147748947144,0.024372559040784836,0.9849850535392761,0.03154213726520538
72,0.9918038845062256,0.020035041496157646,0.9943053126335144,0.01434863731265068
73,0.9916360974311829,0.020247630774974823,0.9882950782775879,0.025000054389238358
74,0.9912772178649902,0.021354634314775467,0.9932001233100891,0.015585215762257576
75,0.9912744760513306,0.021047644317150116,0.9859299063682556,0.03363141417503357
76,0.992103636264801,0.019203081727027893,0.9825249314308167,0.043350398540496826
77,0.990897536277771,0.022242723032832146,0.9940750002861023,0.014016373082995415
78,0.9926133751869202,0.018049728125333786,0.9857950806617737,0.03640096262097359
79,0.9918298125267029,0.019687559455633163,0.9933851361274719,0.01518969889730215
80,0.9919876456260681,0.01938699372112751,0.9932252168655396,0.015806788578629494
81,0.9909951686859131,0.021545929834246635,0.9937651753425598,0.01624797098338604
82,0.9925126433372498,0.018236389383673668,0.9932200312614441,0.01575138047337532
83,0.9926036596298218,0.017935892567038536,0.9947450160980225,0.011955422349274158
84,0.9926611185073853,0.017750371247529984,0.9927401542663574,0.01686478778719902
85,0.9918089509010315,0.019742321223020554,0.9900599718093872,0.021650133654475212
86,0.9925697445869446,0.01834717206656933,0.9918250441551208,0.018773378804326057
87,0.991592288017273,0.02044055424630642,0.9952698945999146,0.01177983544766903
88,0.9927361607551575,0.017669664695858955,0.9949898719787598,0.011949149891734123
89,0.9925499558448792,0.018461819738149643,0.9943497180938721,0.013583417981863022
90,0.9923422336578369,0.01842053234577179,0.9913198351860046,0.018809031695127487
91,0.9917091131210327,0.020000126212835312,0.9864950180053711,0.03238099440932274
92,0.9930097460746765,0.01684645004570484,0.9941900968551636,0.013989152386784554
93,0.9921097755432129,0.0197928324341774,0.9909549355506897,0.020066579803824425
94,0.9921820163726807,0.018955612555146217,0.9921749830245972,0.01758766733109951
95,0.992560863494873,0.018144600093364716,0.9913548827171326,0.019807301461696625
96,0.9927444458007812,0.017717329785227776,0.9895100593566895,0.023909583687782288
97,0.992681086063385,0.017837122082710266,0.992635190486908,0.01693805493414402
98,0.9927449822425842,0.01750151254236698,0.9910500645637512,0.019568877294659615
99,0.9928387403488159,0.01737901382148266,0.9949697852134705,0.012524960562586784
