,accuracy,loss,val_accuracy,val_loss
0,0.9460973739624023,0.16854405403137207,0.9489349722862244,0.11552797257900238
1,0.9480515718460083,0.11735813319683075,0.9497000575065613,0.09010393172502518
2,0.9473225474357605,0.10922148078680038,0.9517450928688049,0.07724770158529282
3,0.9481947422027588,0.10331544280052185,0.9478400349617004,0.10791047662496567
4,0.9492947459220886,0.09704580157995224,0.9605551362037659,0.07612987607717514
5,0.951404869556427,0.09161976724863052,0.9693800806999207,0.06575891375541687
6,0.9497961401939392,0.09509524703025818,0.9612651467323303,0.07444187253713608
7,0.9542611241340637,0.08590273559093475,0.9368249773979187,0.10601712763309479
8,0.9560487866401672,0.08483149111270905,0.918074905872345,0.1675238460302353
9,0.9559893012046814,0.08414404839277267,0.9755299091339111,0.06242530792951584
10,0.9594147205352783,0.0800008475780487,0.9797399044036865,0.05315415933728218
11,0.962568461894989,0.07578399777412415,0.9332299828529358,0.10097253322601318
12,0.9655100107192993,0.07065865397453308,0.9855301380157471,0.0427505299448967
13,0.9672124981880188,0.06750872731208801,0.9788699150085449,0.050183553248643875
14,0.9698671698570251,0.06287480145692825,0.9654999375343323,0.0685594379901886
15,0.9697023630142212,0.06293430179357529,0.9605550765991211,0.07445532083511353
16,0.9763588905334473,0.05233629792928696,0.9862399101257324,0.03628470376133919
17,0.9768999814987183,0.05119290575385094,0.9819098711013794,0.040859803557395935
18,0.9811835289001465,0.04376281052827835,0.9859451055526733,0.03485314920544624
19,0.980996310710907,0.04415510594844818,0.9718751311302185,0.057663917541503906
20,0.983952522277832,0.03809289634227753,0.9801650643348694,0.03824640065431595
21,0.9842223525047302,0.03733494132757187,0.9829749464988708,0.036307767033576965
22,0.9846416115760803,0.03622950240969658,0.9823200702667236,0.03745654970407486
23,0.9846364855766296,0.036676086485385895,0.9819948673248291,0.04130885377526283
24,0.9859633445739746,0.0331520214676857,0.9839798808097839,0.035266146063804626
25,0.9856895208358765,0.034139420837163925,0.9901551008224487,0.022922135889530182
26,0.9855104088783264,0.03432483971118927,0.9917899966239929,0.021007707342505455
27,0.9865623712539673,0.03209490329027176,0.9871198534965515,0.030278999358415604
28,0.9877159595489502,0.029659606516361237,0.9921601414680481,0.019435012713074684
29,0.9884985685348511,0.02765878476202488,0.9891300797462463,0.024725783616304398
30,0.987452507019043,0.030130360275506973,0.9909048676490784,0.023069027811288834
31,0.988559901714325,0.02774162031710148,0.9878700375556946,0.02851853333413601
32,0.9894171953201294,0.025824395939707756,0.977554976940155,0.06051310896873474
33,0.9877615571022034,0.029395103454589844,0.9847050905227661,0.034382905811071396
34,0.9884712100028992,0.027951328083872795,0.9887000322341919,0.0265016071498394
35,0.9880948066711426,0.02860400639474392,0.989090085029602,0.027685509994626045
36,0.9894300103187561,0.025635521858930588,0.9929352402687073,0.01830006018280983
37,0.988813579082489,0.02723405510187149,0.9919348359107971,0.019808227196335793
38,0.989552915096283,0.024887489154934883,0.9883198142051697,0.025994984433054924
39,0.9884617328643799,0.02768048085272312,0.995169997215271,0.014780712313950062
40,0.9898091554641724,0.024729182943701744,0.9897799491882324,0.023411087691783905
41,0.9886026382446289,0.027384191751480103,0.9933700561523438,0.017339101061224937
42,0.9898078441619873,0.024549221619963646,0.988944947719574,0.025665124878287315
43,0.9901888966560364,0.023766538128256798,0.9936701059341431,0.015815086662769318
44,0.9900882840156555,0.024144651368260384,0.9735000133514404,0.06847015023231506
45,0.9898777604103088,0.02456801012158394,0.988839864730835,0.024656230583786964
46,0.9896489977836609,0.025086037814617157,0.9891299605369568,0.02491186186671257
47,0.9908322095870972,0.02195531129837036,0.9906250834465027,0.020799508318305016
48,0.9901049137115479,0.024171212688088417,0.9918849468231201,0.019424352794885635
49,0.9903324246406555,0.02349654585123062,0.9884001612663269,0.026166625320911407
50,0.9905240535736084,0.02288718894124031,0.9877549409866333,0.028714239597320557
51,0.9899597764015198,0.023966213688254356,0.991179883480072,0.020977362990379333
52,0.9907307624816895,0.02232450433075428,0.995180070400238,0.013564800843596458
53,0.9903464913368225,0.02364039607346058,0.986029863357544,0.032588038593530655
54,0.9901311993598938,0.02386830560863018,0.9813750386238098,0.0418429933488369
55,0.991324782371521,0.021290138363838196,0.9879599809646606,0.026068784296512604
56,0.9907112717628479,0.022535812109708786,0.9908148646354675,0.020214039832353592
57,0.9909859299659729,0.021678166463971138,0.9837649464607239,0.03687067702412605
58,0.9912526607513428,0.021453723311424255,0.9846900105476379,0.03769858554005623
59,0.9911549091339111,0.021687200292944908,0.9867550134658813,0.0294516459107399
60,0.9905288219451904,0.023084409534931183,0.9930949807167053,0.01716604270040989
61,0.9917185306549072,0.020005963742733,0.994920015335083,0.01344320084899664
62,0.9905611276626587,0.022833306342363358,0.9915449023246765,0.019831547513604164
63,0.9912015795707703,0.021425886079669,0.9920199513435364,0.018861543387174606
64,0.9905400276184082,0.022904355078935623,0.9943751096725464,0.014424863271415234
65,0.9915352463722229,0.020925654098391533,0.992405116558075,0.01792161911725998
66,0.9903688430786133,0.023605750873684883,0.9928901195526123,0.016808627173304558
67,0.9917948842048645,0.01993471011519432,0.9929701089859009,0.01673607900738716
68,0.9916911125183105,0.020193301141262054,0.9952549934387207,0.012270452454686165
69,0.9908962845802307,0.02212603949010372,0.9867650270462036,0.028616134077310562
70,0.9915949702262878,0.020317697897553444,0.9905598759651184,0.021641716361045837
71,0.9909351468086243,0.02198583446443081,0.9904648661613464,0.02124464325606823
72,0.9918137788772583,0.01982906088232994,0.9946799278259277,0.013169494457542896
73,0.9922236204147339,0.018971377983689308,0.9933152198791504,0.016230808570981026
74,0.9909653663635254,0.021857552230358124,0.9928650856018066,0.01607457734644413
75,0.9911884665489197,0.021268026903271675,0.9923949241638184,0.017046911641955376
76,0.9917685985565186,0.01968054659664631,0.9913799166679382,0.01891745999455452
77,0.992378830909729,0.018585726618766785,0.9926749467849731,0.017126142978668213
78,0.9915863871574402,0.020437443628907204,0.9939050674438477,0.01428342517465353
79,0.99168860912323,0.020104575902223587,0.9920799136161804,0.017476586624979973
80,0.9926021695137024,0.017786765471100807,0.9948250651359558,0.012631719000637531
81,0.9913334250450134,0.02091648057103157,0.9884399771690369,0.025613637641072273
82,0.9911600351333618,0.021428963169455528,0.9917097091674805,0.01889124885201454
83,0.9925273656845093,0.018071116879582405,0.991119921207428,0.020087305456399918
84,0.9919191002845764,0.019527167081832886,0.9923248291015625,0.01845964603126049
85,0.9925913214683533,0.01786639541387558,0.993110179901123,0.015811478719115257
86,0.9922661781311035,0.01876872405409813,0.9944350719451904,0.014025437645614147
87,0.992091953754425,0.01906060054898262,0.9917800426483154,0.020035382360219955
88,0.9921425580978394,0.01902625896036625,0.989954948425293,0.022157836705446243
89,0.9923586249351501,0.018491845577955246,0.9881001114845276,0.028639094904065132
90,0.9919301867485046,0.01962159015238285,0.9922648668289185,0.017191965132951736
91,0.9922000765800476,0.0188834760338068,0.9925950765609741,0.0162079818546772
92,0.9916547536849976,0.01980694942176342,0.9928650259971619,0.015635883435606956
93,0.9915752410888672,0.02045622654259205,0.9774150848388672,0.05457966774702072
94,0.9923046827316284,0.018546953797340393,0.9944400191307068,0.012656841427087784
95,0.992276132106781,0.018599918112158775,0.9917750954627991,0.01815962605178356
96,0.9925038814544678,0.018089428544044495,0.9805500507354736,0.04586822912096977
97,0.9927511811256409,0.017580263316631317,0.991645097732544,0.018744811415672302
98,0.9920171499252319,0.019129347056150436,0.99229496717453,0.017511017620563507
99,0.9926620721817017,0.01760031282901764,0.9873403906822205,0.03047105111181736
