accuracy,loss,val_accuracy,val_loss
0.8537083268165588,0.3170700967311859,0.897611141204834,0.1929914653301239
0.8920695185661316,0.20025300979614258,0.9338333606719971,0.14707432687282562
0.9077359437942505,0.17888185381889343,0.9337777495384216,0.1505414843559265
0.9224996566772461,0.15727512538433075,0.9191666841506958,0.1610483080148697
0.9272360801696777,0.1508261114358902,0.944722056388855,0.12412387132644653
0.937305748462677,0.13631665706634521,0.9386110305786133,0.13248351216316223
0.9425418376922607,0.12881781160831451,0.9539443850517273,0.10690850764513016
0.9527917504310608,0.11067593842744827,0.9712221622467041,0.07526885718107224
0.9562358260154724,0.10319031774997711,0.9692779779434204,0.07681950181722641
0.9624997973442078,0.0926232561469078,0.9731666445732117,0.06850368529558182
0.962972104549408,0.08999046683311462,0.9705555438995361,0.07239098846912384
0.9667084217071533,0.0833270251750946,0.9686668515205383,0.07598906755447388
0.9690700769424438,0.07811301946640015,0.9783334136009216,0.05574214085936546
0.9706941246986389,0.07338383048772812,0.9752220511436462,0.06326956301927567
0.9727358818054199,0.06853210180997849,0.9831110835075378,0.04700903967022896
0.9768750071525574,0.06059926003217697,0.9844446182250977,0.04260151833295822
0.9763195514678955,0.06088504567742348,0.986944317817688,0.03848809376358986
0.9775833487510681,0.05800264701247215,0.9852223992347717,0.03873324766755104
0.9769166707992554,0.058157309889793396,0.9849444627761841,0.03777724876999855
0.9794723391532898,0.05346190184354782,0.9817221164703369,0.047907646745443344
0.9794861674308777,0.05335192382335663,0.9869446158409119,0.03420497477054596
0.9818613529205322,0.049121368676424026,0.9873889088630676,0.03244757279753685
0.9805554747581482,0.050405554473400116,0.9868891835212708,0.033543895930051804
0.9814165830612183,0.048687465488910675,0.9859446883201599,0.03399325907230377
0.9805553555488586,0.05089379474520683,0.9808331727981567,0.05085837095975876
0.9834583401679993,0.04237531125545502,0.9897224307060242,0.025813084095716476
0.9820417761802673,0.04814903810620308,0.9847776889801025,0.0380246527493
0.9820836186408997,0.047516223043203354,0.9879445433616638,0.030162667855620384
0.9849445223808289,0.041400790214538574,0.9869444966316223,0.03137608617544174
0.983944833278656,0.042965978384017944,0.9875001311302185,0.030280228704214096
0.9838331937789917,0.04250921681523323,0.984722375869751,0.04036511108279228
0.9850002527236938,0.039027273654937744,0.9851111769676208,0.038788966834545135
0.9845694303512573,0.0395856648683548,0.9818887114524841,0.0488571897149086
0.984346866607666,0.04130721464753151,0.9871668219566345,0.030874207615852356
0.9836112260818481,0.041181087493896484,0.987555742263794,0.03415421396493912
0.9857499003410339,0.03777590021491051,0.9845001101493835,0.03988885134458542
0.9839718341827393,0.0410119891166687,0.9889447689056396,0.027776217088103294
0.985722541809082,0.03796547278761864,0.987000048160553,0.029142942279577255
0.9854719042778015,0.0379284992814064,0.9890000224113464,0.02825428731739521
0.9867635369300842,0.03541364148259163,0.9915000796318054,0.02353612706065178
0.9858751893043518,0.037391506135463715,0.9881110191345215,0.02797005884349346
0.9852088093757629,0.03772173449397087,0.9867778420448303,0.03333534672856331
0.9849583506584167,0.0388917438685894,0.9883888959884644,0.02859090268611908
0.9873470067977905,0.03371777385473251,0.9891668558120728,0.027089741080999374
0.9855688810348511,0.03810882195830345,0.9875558614730835,0.030823681503534317
0.9865968227386475,0.03536900877952576,0.9891667366027832,0.028215212747454643
0.9869164824485779,0.03565487265586853,0.9824999570846558,0.04856209084391594
0.9869164824485779,0.03547978773713112,0.9893890619277954,0.02566506899893284
0.9875832200050354,0.03236174210906029,0.9888333678245544,0.028185559436678886
0.9869442582130432,0.033892739564180374,0.9888335466384888,0.02676575630903244
0.9871802926063538,0.03318306803703308,0.9900000095367432,0.02318829484283924
0.9852636456489563,0.038146812468767166,0.9906113147735596,0.023648494854569435
0.9881107807159424,0.03215036541223526,0.9861665964126587,0.03660208731889725
0.9877361059188843,0.03240545839071274,0.98933345079422,0.026650026440620422
0.9874579906463623,0.0332665741443634,0.9906113147735596,0.02423277124762535
0.9868059754371643,0.03452170640230179,0.9861111044883728,0.03599807247519493
0.9886804223060608,0.02976527065038681,0.9903890490531921,0.024409499019384384
0.988360583782196,0.03142436593770981,0.9812222719192505,0.048252370208501816
0.9885969758033752,0.03056645207107067,0.9863332509994507,0.03453720360994339
0.987500011920929,0.033371228724718094,0.9910559058189392,0.024049272760748863
0.9883609414100647,0.03159307688474655,0.9903334379196167,0.026279570534825325
0.988874614238739,0.028571588918566704,0.9913333654403687,0.023015305399894714
0.9880833625793457,0.03222768381237984,0.9788332581520081,0.06280355900526047
0.9889854192733765,0.028847409412264824,0.9891668558120728,0.027664251625537872
0.9885830879211426,0.03036484867334366,0.9866113066673279,0.033908598124980927
0.9885830879211426,0.030080337077379227,0.9893889427185059,0.02624303661286831
0.9891526699066162,0.02883641980588436,0.9891667366027832,0.02602081000804901
0.9890136122703552,0.029691554605960846,0.9893333911895752,0.026906827464699745
0.9890277981758118,0.029363546520471573,0.9888334274291992,0.02601504884660244
0.9893746376037598,0.02781148999929428,0.9902779459953308,0.024250533431768417
0.9884025454521179,0.030748875811696053,0.9876113533973694,0.030051423236727715
0.9888472557067871,0.02966408245265484,0.9831666350364685,0.04377973824739456
0.9888743162155151,0.029045764356851578,0.9897779822349548,0.025758089497685432
0.9899160265922546,0.027289755642414093,0.9897778034210205,0.02538810670375824
0.9895270466804504,0.028183164075016975,0.9837221503257751,0.041992202401161194
0.9897220134735107,0.02707665041089058,0.9910558462142944,0.022479325532913208
0.9894024729728699,0.02862762287259102,0.9886113405227661,0.027762211859226227
0.9902498126029968,0.02683565951883793,0.9898332953453064,0.025076795369386673
0.9901522994041443,0.025260884314775467,0.9900556206703186,0.025540169328451157
0.9894576072692871,0.027842964977025986,0.9920002222061157,0.020215416327118874
0.9903748631477356,0.02551991678774357,0.9868888258934021,0.03573806211352348
0.9895274043083191,0.027798371389508247,0.9883889555931091,0.026643719524145126
0.9897634983062744,0.02699257805943489,0.9856667518615723,0.039919037371873856
0.989541232585907,0.02750246971845627,0.989000141620636,0.02901512011885643
0.990027904510498,0.02620360255241394,0.9900000691413879,0.024751923978328705
0.9907774329185486,0.0245672594755888,0.9836112260818481,0.042508743703365326
0.9904440641403198,0.025132572278380394,0.990277886390686,0.024680674076080322
0.9906386733055115,0.024880502372980118,0.9857777953147888,0.03861858695745468
0.9905967116355896,0.024536721408367157,0.9907223582267761,0.02308296412229538
0.9905968904495239,0.02469799667596817,0.9898889064788818,0.025337878614664078
0.9907082319259644,0.02542855776846409,0.9778889417648315,0.05883139371871948
0.9910416007041931,0.02279376983642578,0.9892777800559998,0.028057245537638664
0.9908884167671204,0.024532172828912735,0.9880554676055908,0.028820762410759926
0.9905414581298828,0.024910595268011093,0.9910001158714294,0.02200598642230034
0.9916244745254517,0.02322332374751568,0.9884999990463257,0.029113534837961197
0.9915966987609863,0.022335991263389587,0.9903890490531921,0.02401890605688095
0.9900133013725281,0.026483742520213127,0.9807220697402954,0.05901773273944855
0.991027295589447,0.02350509539246559,0.9880000352859497,0.033144865185022354
0.9908608198165894,0.024288585409522057,0.9901667833328247,0.02508494444191456
0.9919298887252808,0.022290846332907677,0.9872223138809204,0.03697243705391884
