accuracy,loss,val_accuracy,val_loss
0.9459571242332458,0.1707882136106491,0.9454445838928223,0.11238037049770355
0.9455744028091431,0.12432675808668137,0.9386605620384216,0.13324570655822754
0.9454106092453003,0.11504673957824707,0.9417961835861206,0.1032695546746254
0.9458690881729126,0.10894192010164261,0.9469813704490662,0.09539114683866501
0.9477372765541077,0.09941953420639038,0.9631913304328918,0.08351098001003265
0.9472520351409912,0.10069772601127625,0.9498147368431091,0.09659834951162338
0.9499244093894958,0.09437063336372375,0.9642409682273865,0.07157869637012482
0.9520876407623291,0.09035099297761917,0.9287839531898499,0.11189544200897217
0.9581465125083923,0.08106226474046707,0.9774566888809204,0.05394892022013664
0.960726797580719,0.07828648388385773,0.9723827838897705,0.05711860582232475
0.9634445905685425,0.07407932728528976,0.9349321126937866,0.13898763060569763
0.9637253284454346,0.07429161667823792,0.9865494966506958,0.041560642421245575
0.9702566266059875,0.06462625414133072,0.9882036447525024,0.037933699786663055
0.9707702398300171,0.06327389925718307,0.9596853852272034,0.07504215836524963
0.9704043865203857,0.06389451771974564,0.9860618710517883,0.039533086121082306
0.9764307141304016,0.05368296056985855,0.9703023433685303,0.06273549795150757
0.9768489003181458,0.05264588072896004,0.9809814691543579,0.04300208389759064
0.9790447354316711,0.048359863460063934,0.9700925350189209,0.0655129924416542
0.9788655638694763,0.04913853108882904,0.9855803847312927,0.0375506728887558
0.980816125869751,0.04473292455077171,0.9688087701797485,0.062302958220243454
0.980236291885376,0.04638122022151947,0.9799692034721375,0.0444861501455307
0.9825356602668762,0.04118679091334343,0.9828765392303467,0.03998373821377754
0.9830754399299622,0.039824239909648895,0.9902901649475098,0.02492881380021572
0.9832034111022949,0.039434343576431274,0.9829198122024536,0.03810189664363861
0.9852835536003113,0.03522902727127075,0.9770619869232178,0.05486348643898964
0.9850584864616394,0.0353185310959816,0.975098729133606,0.05506822094321251
0.9848654866218567,0.036189112812280655,0.9791175127029419,0.04887162521481514
0.9855782985687256,0.034460391849279404,0.9872036576271057,0.029532495886087418
0.9856123328208923,0.034350041300058365,0.9870927333831787,0.029871061444282532
0.9859492182731628,0.03315211459994316,0.9896915555000305,0.027089843526482582
0.986613929271698,0.0316457636654377,0.9873888492584229,0.028609570115804672
0.9868022799491882,0.03166636452078819,0.9915863871574402,0.021165376529097557
0.9858394861221313,0.034035250544548035,0.9920555353164673,0.021455934271216393
0.9871891736984253,0.03035949170589447,0.9917346239089966,0.020814266055822372
0.9873424172401428,0.030400265008211136,0.984049379825592,0.03813118487596512
0.9864997267723083,0.03215871751308441,0.9863517880439758,0.03014635667204857
0.9857866764068604,0.033890143036842346,0.9931975603103638,0.01892671547830105
0.9873715043067932,0.030168922618031502,0.9922839999198914,0.020167402923107147
0.9882092475891113,0.0279842596501112,0.9907161593437195,0.02151917666196823
0.9886246919631958,0.02715662121772766,0.9921790361404419,0.019808851182460785
0.9887866377830505,0.02717786468565464,0.985629677772522,0.03324110060930252
0.9883270859718323,0.027800869196653366,0.9920676946640015,0.020075859501957893
0.9878576993942261,0.029105542227625847,0.9866235256195068,0.03150381147861481
0.9875215291976929,0.029812505468726158,0.989086389541626,0.024242587387561798
0.9876708388328552,0.029552942141890526,0.9926295280456543,0.01836594194173813
0.9891541600227356,0.025945549830794334,0.9889198541641235,0.02433141879737377
0.988351583480835,0.027935059741139412,0.9907038807868958,0.024067411199212074
0.9885720014572144,0.027167372405529022,0.9927593469619751,0.01719094254076481
0.9893456101417542,0.02580278180539608,0.9921912550926208,0.019766412675380707
0.9891371130943298,0.02626768685877323,0.9916728734970093,0.020148344337940216
0.9894459247589111,0.02523164451122284,0.9884690642356873,0.026370512321591377
0.9902604222297668,0.02339678816497326,0.9901171922683716,0.022459382191300392
0.9896029829978943,0.024898434057831764,0.9860185384750366,0.033485617488622665
0.9882697463035583,0.02799159102141857,0.9879076480865479,0.026923704892396927
0.98837810754776,0.028246747329831123,0.9805802702903748,0.04639024659991264
0.99002605676651,0.02411339245736599,0.9920307397842407,0.019254518672823906
0.9891435503959656,0.02610020898282528,0.9927036166191101,0.01746109500527382
0.9905293583869934,0.022967195138335228,0.9866172075271606,0.02956298179924488
0.9890273213386536,0.026168247684836388,0.991104781627655,0.0204791147261858
0.9893250465393066,0.025693707168102264,0.9937223792076111,0.01583832874894142
0.9898674488067627,0.02435162477195263,0.9835553765296936,0.041156474500894547
0.9901018738746643,0.023994648829102516,0.987864077091217,0.02831205166876316
0.9901218414306641,0.023588787764310837,0.9785864949226379,0.05087141692638397
0.9909316301345825,0.021886097267270088,0.9871850609779358,0.02739867754280567
0.9894059896469116,0.025474950671195984,0.9933581948280334,0.01633557491004467
0.9906603097915649,0.02247500605881214,0.9876049757003784,0.02815256640315056
0.9903885126113892,0.023394541814923286,0.9934938549995422,0.015838604420423508
0.9910259246826172,0.021808816120028496,0.9873395562171936,0.0275978222489357
0.9894657135009766,0.02519717998802662,0.9862716197967529,0.031416524201631546
0.9914582371711731,0.02049107477068901,0.9910801649093628,0.021148841828107834
0.9907418489456177,0.022665027529001236,0.9849197268486023,0.034563012421131134
0.9910953640937805,0.021388107910752296,0.993962824344635,0.014535839669406414
0.9909874200820923,0.021891862154006958,0.9932160377502441,0.01610485091805458
0.9908051490783691,0.022243237122893333,0.9875431060791016,0.028525209054350853
0.9898313283920288,0.02462499961256981,0.9940124154090881,0.014598931185901165
0.989567756652832,0.025505127385258675,0.9928456544876099,0.016917457804083824
0.9913620948791504,0.020858269184827805,0.9925617575645447,0.017446141690015793
0.9912251830101013,0.021596629172563553,0.9935494065284729,0.015983520075678825
0.9909672141075134,0.021453969180583954,0.9939073920249939,0.015200001187622547
0.9908995032310486,0.02179575525224209,0.9943947792053223,0.014162136241793633
0.9902637600898743,0.023656422272324562,0.9913578629493713,0.01914915069937706
0.9906709790229797,0.02240801230072975,0.9929012656211853,0.016468927264213562
0.9914655089378357,0.02055205963551998,0.9855494499206543,0.03220260888338089
0.9907435774803162,0.02261452190577984,0.9890123605728149,0.02434370294213295
0.9913962483406067,0.020789138972759247,0.9908271431922913,0.021496528759598732
0.9910552501678467,0.02141074649989605,0.9823086261749268,0.038113098591566086
0.9914364218711853,0.020638324320316315,0.9945679306983948,0.013272368349134922
0.991733193397522,0.01982932537794113,0.9932222366333008,0.016061723232269287
0.9914569854736328,0.02081838622689247,0.9940309524536133,0.014222223311662674
0.9909315705299377,0.021891407668590546,0.9863024353981018,0.031079724431037903
0.9919949769973755,0.019417015835642815,0.9858827590942383,0.03482243791222572
0.9907140135765076,0.022606540471315384,0.9890742301940918,0.023493574932217598
0.9916909337043762,0.02004670538008213,0.9888332486152649,0.02591090276837349
0.9912580251693726,0.020917780697345734,0.9907160997390747,0.020758094266057014
0.9910752177238464,0.02149960771203041,0.9948764443397522,0.01301559153944254
0.9909394979476929,0.02192954532802105,0.9887345433235168,0.024853631854057312
0.9926705956459045,0.017863096669316292,0.9891172051429749,0.02510523982346058
0.9918410778045654,0.019909732043743134,0.9946047067642212,0.013691972941160202
0.991028904914856,0.02167913131415844,0.9915801882743835,0.019588926807045937
0.9915751218795776,0.020494423806667328,0.9864383339881897,0.030678236857056618
