,loss,val_loss
0,0.04048215225338936,0.009782622568309307
1,0.006481042597442865,0.0036962442100048065
2,0.0027547096833586693,0.0016130954027175903
3,0.0018084080656990409,0.001980671426281333
4,0.0011746835662052035,0.0024596599396318197
5,0.0010558906942605972,0.0012858144473284483
6,0.0008355675381608307,0.000822444970253855
7,0.0007478998741135001,0.00081833970034495
8,0.000680658733472228,0.0004069501592312008
9,0.0005394740728661418,0.000593039789237082
10,0.0005863551632501185,0.0006130358669906855
11,0.0005502235726453364,0.00044129640446044505
12,0.0004260926798451692,0.0004838128515984863
13,0.0004117030184715986,0.000532427104189992
14,0.0003803941363003105,0.0003870668006129563
15,0.0003698977525345981,0.00083132553845644
16,0.00037541522760875523,0.0004624284920282662
17,0.00031760730780661106,0.0002269036922371015
18,0.00029937608633190393,0.0003255414485465735
19,0.00029854668537154794,0.00032060538069345057
20,0.0002851082826964557,0.0004886380047537386
21,0.0002676164440345019,0.00026325343060307205
22,0.0002479574759490788,0.00025115758762694895
23,0.0002644257037900388,0.00031799881253391504
24,0.00024151653633452952,0.000472565705422312
25,0.0002508886973373592,0.00018545513739809394
26,0.00021511086379177868,0.000244731578277424
27,0.00019522903312463313,0.00023771241831127554
28,0.0002166644117096439,0.00020401105575729162
29,0.0002037432714132592,0.0003008385538123548
30,0.00018547919171396643,0.0001767798967193812
31,0.00018712697783485055,0.00017349066911265254
32,0.0001829572138376534,0.0004513362655416131
33,0.0001937840279424563,0.0001751507807057351
34,0.0001595427602296695,0.000393654772778973
35,0.00017128342005889863,0.00024771876633167267
36,0.00016774747928138822,0.00014489707245957106
37,0.0001395915896864608,0.00016641597903799266
38,0.0001827551022870466,0.00015759110101498663
39,0.0001651445054449141,0.00013183170813135803
40,0.00014454039046540856,0.00025433828704990447
41,0.00015076145064085722,0.0001477680343668908
42,0.0001427438110113144,0.00015209509001579136
43,0.00014347322576213628,0.00018331760657019913
44,0.0001537838252261281,0.00018688816635403782
45,0.0001291695371037349,0.00020072783809155226
46,0.00013810368545819074,0.00022944241936784238
47,0.0001315231347689405,0.0001585209247423336
48,0.0001342544419458136,0.0001352194813080132
49,0.00012360438995528966,0.00019333750242367387
50,0.00012964995403308421,9.835897799348459e-05
51,0.00012396917736623436,0.00015136864385567605
52,0.00012503577454481274,8.785959653323516e-05
53,0.00011542403080966324,0.00015786668518558145
54,0.00012617016909644008,0.00016919941117521375
55,0.0001259964337805286,0.00010767119965748861
56,0.00013852311531081796,0.00015027147310320288
57,0.00010206249862676486,0.00012682979286182672
58,0.00012170893751317635,0.00014170451322570443
59,0.00013776187552139163,0.00010442149505252019
60,0.0001029240811476484,0.00010568457219051197
61,0.00011967599130002782,0.0001627806486794725
62,9.326446161139756e-05,0.00010647421004250646
63,0.0001126923889387399,0.00014511884364765137
64,0.00010591807949822396,0.00015969328524079174
65,0.00010408731031930074,0.000130254658870399
66,0.00010670843767002225,0.0001349535014014691
67,0.00011530352639965713,0.00013816704449709505
68,9.610583947505802e-05,8.450091991107911e-05
69,0.00010924957314273342,0.00012078948930138722
70,9.086840145755559e-05,0.00011364469537511468
71,9.531332761980593e-05,8.952620555646718e-05
72,9.433119703317061e-05,0.00010122323874384165
73,0.00011145590542582795,0.00011582813021959737
74,9.444473107578233e-05,0.00010790594387799501
75,9.349046013085172e-05,9.471084922552109e-05
76,8.991192589746788e-05,0.00010840325558092445
77,9.48198139667511e-05,0.00012526898353826255
78,0.00011014425399480388,8.206921484088525e-05
79,7.903354708105326e-05,0.00013868803216610104
80,9.314689668826759e-05,9.178197797155008e-05
81,9.394862718181685e-05,9.378364484291524e-05
82,0.00010505923273740336,8.379379141842946e-05
83,8.543641888536513e-05,0.00011279072350589558
84,9.654462337493896e-05,9.781897824723274e-05
85,8.285095100291073e-05,0.00013500184286385775
86,9.706234413897619e-05,0.00010680339619284496
87,9.365611185785383e-05,0.00010039177868748084
88,7.943499076645821e-05,9.58619566517882e-05
89,9.930893429554999e-05,0.0001610038598300889
90,8.2926191680599e-05,8.828737190924585e-05
91,8.055039506871253e-05,9.24816049518995e-05
92,7.637322414666414e-05,8.176664414349943e-05
93,7.95821615611203e-05,0.0001352987892460078
94,9.156840678770095e-05,8.561989670852199e-05
95,8.144896855810657e-05,8.710765541763976e-05
96,8.446160791208968e-05,7.584858394693583e-05
97,8.244806667789817e-05,7.610262400703505e-05
98,7.958278729347512e-05,9.44935018196702e-05
99,7.9167919466272e-05,0.00018801508122123778
