,loss,val_loss
0,0.00039831543108448386,0.0003759311221074313
1,0.0003739665844477713,0.0003755221259780228
2,0.0003736977814696729,0.0003809179470408708
3,0.000372900947695598,0.0003765836881939322
4,0.0003719785891007632,0.0003765205037780106
5,0.0003719583328347653,0.000380712648620829
6,0.0003724441339727491,0.00037431082455441356
7,0.0003723890404216945,0.00037632478051818907
8,0.0003714142949320376,0.00037524168146774173
9,0.0003714490158017725,0.00037596342735923827
10,0.0003707498253788799,0.0003749003226403147
11,0.0003703784313984215,0.0003792781208176166
12,0.0003705536073539406,0.0003750398172996938
13,0.00036938313860446215,0.0003801475395448506
14,0.0003687181742861867,0.00038092886097729206
15,0.0003687546122819185,0.0003872372326441109
16,0.00036754849134013057,0.00038062233943492174
17,0.0003661869850475341,0.00037995309685356915
18,0.00036422759876586497,0.0003777035162784159
19,0.0003632027073763311,0.00038195992237888277
20,0.0003614532179199159,0.00038214880623854697
21,0.00035970224416814744,0.0003814716183114797
22,0.00035757420118898153,0.00038107531145215034
23,0.0003556150186341256,0.0003829033812507987
24,0.00035438116174191236,0.000384157698135823
25,0.0003520290774758905,0.0003869961074087769
26,0.00035087589640170336,0.0003848205669783056
27,0.0003483592008706182,0.00038862551446072757
28,0.0003456651757005602,0.00039370261947624385
29,0.00034435628913342953,0.00038536885404028
30,0.00034227449214085937,0.0003997522289864719
31,0.00033990672091022134,0.0003964800853282213
32,0.0003377540269866586,0.0003916684363503009
33,0.00033538657589815557,0.0003955148276872933
34,0.0003330788458697498,0.00039844121783971786
35,0.0003314502246212214,0.00039863912388682365
36,0.00032855980680324137,0.00040170064312405884
37,0.00032778980676084757,0.0003966711519751698
38,0.00032540110987611115,0.0004012919089291245
39,0.0003246052947361022,0.00040440753218717873
40,0.00032175894011743367,0.00039927876787260175
41,0.0003207359986845404,0.00040335243102163076
42,0.0003191702417097986,0.0004083876556251198
43,0.0003177633916493505,0.0004091505834367126
44,0.0003164236550219357,0.0004091838782187551
45,0.00031517614843323827,0.0004336530400905758
46,0.00031376848346553743,0.00040918117156252265
47,0.000312175543513149,0.0004172756162006408
48,0.00030952951055951416,0.0004183188721071929
49,0.0003101761394646019,0.0004151344473939389
50,0.00030771372257731855,0.00041101136594079435
51,0.0003070968668907881,0.00041276239790022373
52,0.00030635177972726524,0.0004093973257113248
53,0.0003050861123483628,0.00041665375465527177
54,0.00030415490618906915,0.0004171817854512483
55,0.00030367678846232593,0.00042020040564239025
56,0.0003019579453393817,0.00041882856748998165
57,0.0003011269436683506,0.00042844496783800423
58,0.00030012859497219324,0.0004254443047102541
59,0.00029998563695698977,0.00043193568126298487
60,0.0002987224725075066,0.000417377392295748
61,0.0002988004998769611,0.0004175956128165126
62,0.0002967288892250508,0.0004347330832388252
63,0.0002958822587970644,0.0004309648065827787
64,0.0002953201765194535,0.00041724639595486224
65,0.0002955980598926544,0.0004231949569657445
66,0.0002939895784948021,0.0004285410977900028
67,0.000293469667667523,0.00043421282316558063
68,0.0002926042943727225,0.0004322484019212425
69,0.0002929210604634136,0.00044395768782123923
70,0.0002914920332841575,0.0004267022595740855
71,0.00029150134650990367,0.0004252983198966831
72,0.0002911330957431346,0.00043976769666187465
73,0.00029040640220046043,0.0004278771812096238
74,0.00028909838874824345,0.0004279011918697506
75,0.0002894535136874765,0.00042715866584330797
76,0.0002886864822357893,0.0004331647069193423
77,0.00028874646523036063,0.0004431957786437124
78,0.0002874524798244238,0.00043342646677047014
79,0.00028702281997539103,0.00043364820885472
80,0.0002871283213607967,0.0004407025990076363
81,0.00028694584034383297,0.0004310152435209602
82,0.0002862552646547556,0.000459079397842288
83,0.0002861701068468392,0.00042799580842256546
84,0.0002862068940885365,0.00043518011807464063
85,0.00028531713178381324,0.00043638714123517275
86,0.0002852563338819891,0.00043742774869315326
87,0.00028478936292231083,0.0004289575445000082
88,0.0002850652963388711,0.0004417738819029182
89,0.0002844311238732189,0.0004456665483303368
90,0.000283751985989511,0.0004386180080473423
91,0.0002835402556229383,0.0004448535619303584
92,0.0002831972960848361,0.0004299279535189271
93,0.0002826998243108392,0.0004387803201097995
94,0.00028310573543421924,0.0004418667813297361
95,0.00028272540657781065,0.00042191793909296393
96,0.0002813159371726215,0.00043297591037116945
97,0.0002816760679706931,0.0004343411128502339
98,0.00028196105267852545,0.0004536668711807579
99,0.00028161503723822534,0.00044533138861879706
